"","mmsi","created_at","msg_timestamp","position_updated_at","latitude","longitude","speed","course","heading","status","maneuver","accuracy","rot","collection_type","imo","name","call_sign","flag","draught","ship_type_code","ship_type","length","width","eta","destination","static_updated_at"
"73",412420898,"2024-01-24T01:34:13.072+00:00","2024-01-24T00:37:58+00:00","2024-01-24T00:37:58+00:00",-21.2059816666667,-122.21952,6.5,92.6,96,0,0,FALSE,129,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
"74",412420898,"2024-01-24T01:34:13.31+00:00","2024-01-24T00:38:01+00:00","2024-01-24T00:38:00+00:00",-21.2059783333333,-122.219453333333,6.3,91.3,96,0,0,FALSE,0,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
"75",412420898,"2024-01-24T01:34:13.302+00:00","2024-01-24T00:38:05+00:00","2024-01-24T00:38:05+00:00",-21.2059866666667,-122.21932,6.3,91.5,95,0,0,FALSE,0,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
"76",412420898,"2024-01-24T01:34:13.398+00:00","2024-01-24T00:38:06+00:00","2024-01-24T00:38:05+00:00",-21.2059866666667,-122.21932,6.3,91.5,95,0,0,FALSE,0,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
"77",412420898,"2024-01-24T01:34:13.273+00:00","2024-01-24T00:38:08+00:00","2024-01-24T00:38:05+00:00",-21.2059866666667,-122.21932,6.3,91.5,95,0,0,FALSE,0,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
"78",412420898,"2024-01-24T01:34:13.302+00:00","2024-01-24T00:38:10+00:00","2024-01-24T00:38:09+00:00",-21.20599,-122.219186666667,6.3,91.9,96,0,0,FALSE,0,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
"79",412420898,"2024-01-24T01:34:13.36+00:00","2024-01-24T00:38:12+00:00","2024-01-24T00:38:12+00:00",-21.2059783333333,-122.219106666667,6.4,89,97,0,0,FALSE,0,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
"80",412420898,"2024-01-24T01:34:13.31+00:00","2024-01-24T00:38:13+00:00","2024-01-24T00:38:12+00:00",-21.2059783333333,-122.219106666667,6.4,89,97,0,0,FALSE,0,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
"81",412420898,"2024-01-24T01:34:13.273+00:00","2024-01-24T00:38:14+00:00","2024-01-24T00:38:14+00:00",-21.2059866666667,-122.219013333333,6.3,91.1,97,0,0,FALSE,0,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
"82",412420898,"2024-01-24T01:34:13.302+00:00","2024-01-24T00:38:15+00:00","2024-01-24T00:38:15+00:00",-21.2059866666667,-122.219013333333,6.3,91.1,97,0,0,FALSE,0,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
"83",412420898,"2024-01-24T01:34:13.31+00:00","2024-01-24T00:38:16+00:00","2024-01-24T00:38:15+00:00",-21.2059866666667,-122.219013333333,6.3,91.1,97,0,0,FALSE,0,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
"84",412420898,"2024-01-24T01:34:13.072+00:00","2024-01-24T00:38:21+00:00","2024-01-24T00:38:15+00:00",-21.2059866666667,-122.219013333333,6.3,91.1,97,0,0,FALSE,0,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
"85",412420898,"2024-01-24T01:34:13.388+00:00","2024-01-24T00:38:23+00:00","2024-01-24T00:38:22+00:00",-21.205995,-122.218773333333,6.1,90.1,99,0,0,FALSE,0,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
"86",412420898,"2024-01-24T01:34:13.273+00:00","2024-01-24T00:38:24+00:00","2024-01-24T00:38:22+00:00",-21.205995,-122.218773333333,6.1,90.1,99,0,0,FALSE,0,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
"87",412420898,"2024-01-24T01:34:13.162+00:00","2024-01-24T00:38:29+00:00","2024-01-24T00:38:22+00:00",-21.205995,-122.218773333333,6.1,90.1,99,0,0,FALSE,0,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
"88",412420898,"2024-01-24T01:34:13.388+00:00","2024-01-24T00:38:33+00:00","2024-01-24T00:38:31+00:00",-21.20601,-122.218506666667,6,92.4,100,0,0,FALSE,0,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
"89",412420898,"2024-01-24T01:34:13.388+00:00","2024-01-24T00:38:36+00:00","2024-01-24T00:38:31+00:00",-21.20601,-122.218506666667,6,92.4,100,0,0,FALSE,0,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
"90",412420898,"2024-01-24T01:34:13.162+00:00","2024-01-24T00:39:00+00:00","2024-01-24T00:38:53+00:00",-21.206055,-122.217893333333,5.9,94.6,98,0,0,FALSE,0,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
"91",412420898,"2024-01-24T01:34:13.361+00:00","2024-01-24T00:39:01+00:00","2024-01-24T00:39:01+00:00",-21.20606,-122.21764,6,93.1,96,0,0,FALSE,0,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
"92",412420898,"2024-01-24T01:00:53.01+00:00","2024-01-24T00:39:05+00:00","2024-01-24T00:39:05+00:00",-21.205,-122.216666666667,6,93.1,96,0,0,FALSE,0,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
"93",412420898,"2024-01-24T01:00:52.977+00:00","2024-01-24T00:39:06+00:00","2024-01-24T00:39:05+00:00",-21.205,-122.216666666667,6,93.1,96,0,0,FALSE,0,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
"94",412420898,"2024-01-24T01:00:53.068+00:00","2024-01-24T00:39:07+00:00","2024-01-24T00:39:05+00:00",-21.205,-122.216666666667,6,93.1,96,0,0,FALSE,0,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
"95",412420898,"2024-01-24T01:00:52.843+00:00","2024-01-24T00:39:08+00:00","2024-01-24T00:39:05+00:00",-21.205,-122.216666666667,6,93.1,96,0,0,FALSE,0,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
"96",412420898,"2024-01-24T01:00:53.056+00:00","2024-01-24T00:39:09+00:00","2024-01-24T00:39:05+00:00",-21.205,-122.216666666667,6,93.1,96,0,0,FALSE,0,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
"97",412420898,"2024-01-24T01:00:53.007+00:00","2024-01-24T00:39:13+00:00","2024-01-24T00:39:05+00:00",-21.205,-122.216666666667,6,93.1,96,0,0,FALSE,0,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
"98",412420898,"2024-01-24T01:00:52.98+00:00","2024-01-24T00:39:14+00:00","2024-01-24T00:39:05+00:00",-21.205,-122.216666666667,6,93.1,96,0,0,FALSE,0,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
"99",412420898,"2024-01-24T01:00:53.064+00:00","2024-01-24T00:39:15+00:00","2024-01-24T00:39:05+00:00",-21.205,-122.216666666667,6,93.1,96,0,0,FALSE,0,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
"100",412420898,"2024-01-24T01:00:53.007+00:00","2024-01-24T00:39:16+00:00","2024-01-24T00:39:05+00:00",-21.205,-122.216666666667,6,93.1,96,0,0,FALSE,0,"satellite",0,"ZHOU YUAN YU 2601@@@","BZUQ9@@","CN",0,30,"Fishing Vessel",43,8,"2024-01-01T01:01:00+00:00","A","2024-01-24T23:29:14+00:00"
